column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,column_48,column_49,column_50,column_51,column_52,column_53,column_54,column_55,column_56,column_57,column_58,column_59,column_60,column_61,column_62,column_63,column_64,column_65,column_66,column_67,column_68,column_69,column_70,column_71,column_72,column_73,column_74,column_75,column_76,column_77,column_78,column_79,column_80,column_81,column_82,column_83,column_84,column_85,column_86,column_87,column_88,column_89,column_90,column_91,column_92,column_93,column_94,column_95,column_96,column_97,column_98,column_99,column_100,column_101,column_102,column_103,column_104,column_105,column_106,column_107,column_108,column_109,URL,column_110
07.02.25 16:25:49,Letzter Preis,"103,46",Veränderung zum Vortag,-0.32%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.33 / -0.32%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"103,46",Tagestief/-hoch,"103,46 / 103,75",52-Wochentief/-hoch,"100,64 / 104,96",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,8329",Rendite in % zu Brief,"2,5987",Rendite in % zu Geld,"2,8021",Stückzinsberechnung,k.A.,Stückzinsen in %,"3,5565",Aufgelaufene Stückzinstage,347,Duration in Jahren,"3,839",Modified Duration,"3,429",Kupon,3.750%,Erster Zinstermin,01.03.2024,Anzahl Zinstermine,Jährlich,Zinslauf ab,29.08.2023,Tief,"102,27","102,27","101,95","100,64","97,94","97,94",Hoch,"103,81","104,96","104,96","104,96","104,96","104,96",Entwicklung,0.48%,0.15%,1.34%,1.02%,3.00%,3.00%,Emittent,E.ON SE,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,29.08.2023,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,24.08.2023,Fälligkeit,01.03.2029,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/xs2673536541-e-on-se-3-75-23-29,
07.02.25 17:00:06,Letzter Preis,"92,75",Veränderung zum Vortag,-0.27%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.25 / -0.27%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Brasilianischer Real,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"92,75",Tagestief/-hoch,"92,75 / 93,00",52-Wochentief/-hoch,"92,03 / 94,24",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"13,6688",Rendite in % zu Brief,"12,9120",Rendite in % zu Geld,"13,6688",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,2740",Aufgelaufene Stückzinstage,20,Duration in Jahren,"0,948",Modified Duration,"0,840",Kupon,5.000%,Erster Zinstermin,22.01.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,22.01.2021,Tief,"92,07","92,03","92,03","92,03","83,74","80,42",Hoch,"93,44","93,75","94,24","94,24","94,24","94,24",Entwicklung,0.25%,-0.90%,-0.94%,-1.15%,10.20%,10.10%,Emittent,International Bank for Reconstruction and Development,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,10.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,22.01.2021,Emissionsvolumen,1.000.000.000,Umlaufendes Volumen,1.000.000.000,Emissionswährung,BRL,Depotwährung,BRL,Notierungsaufnahme,15.02.2021,Fälligkeit,22.01.2026,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,10.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,,https://www.boerse-frankfurt.de/anleihe/xs2288097640-international-bank-for-reconstruction-and-development-5-21-26,
07.02.25 10:58:09,Letzter Preis,"95,36",Veränderung zum Vortag,0.64%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.61 / 0.64%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Norwegische Krone,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"95,36",Tagestief/-hoch,"94,705 / 95,36",52-Wochentief/-hoch,"91,775 / 96,195",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,6792",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,2299",Aufgelaufene Stückzinstage,360,Duration in Jahren,"2,004",Modified Duration,"1,863",Kupon,1.250%,Erster Zinstermin,17.02.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,06.05.2021,Tief,"94,12","93,49","93,45","91,775","90,47","89,44",Hoch,"95,36","95,36","96,195","96,195","96,195","97,00",Entwicklung,1.32%,2.00%,1.80%,1.51%,2.33%,-0.34%,Emittent,European Investment Bank (EIB),Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,10.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,06.05.2021,Emissionsvolumen,3.000.000.000,Umlaufendes Volumen,3.000.000.000,Emissionswährung,NOK,Depotwährung,NOK,Notierungsaufnahme,03.05.2021,Fälligkeit,17.02.2027,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,10.000,Spezialist,ODDO BHF SE,Handelsmodell,Fortlaufende Auktion,,,,https://www.boerse-frankfurt.de/anleihe/xs2338004497-european-investment-bank-eib-1-25-21-27,
07.02.25 09:21:51,Letzter Preis,"97,99",Veränderung zum Vortag,0.00%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.002 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Australischer Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"97,99",Tagestief/-hoch,"97,99 / 97,99",52-Wochentief/-hoch,"96,42 / 99,75",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"5,6087",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,6110",Aufgelaufene Stückzinstage,77,Duration in Jahren,"0,787",Modified Duration,"0,770",Kupon,2.900%,Erster Zinstermin,26.05.2019,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,26.11.2018,Tief,"97,75","97,36","97,31","96,42","94,89","93,36",Hoch,"97,992","99,75","99,75","99,75","99,75","103,485",Entwicklung,0.24%,0.55%,0.70%,1.37%,0.14%,-5.29%,Emittent,International Bank for Reconstruction and Development,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,26.11.2018,Emissionsvolumen,625.000.000,Umlaufendes Volumen,625.000.000,Emissionswährung,AUD,Depotwährung,AUD,Notierungsaufnahme,15.09.2020,Fälligkeit,26.11.2025,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,,https://www.boerse-frankfurt.de/anleihe/au3cb0258739-international-bank-for-reconstruction-and-development-2-9-18-25,
07.02.25 17:28:01,Letzter Preis,"99,36",Veränderung zum Vortag,-0.39%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.39 / -0.39%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Australischer Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,36",Tagestief/-hoch,"99,30 / 99,70",52-Wochentief/-hoch,"97,10 / 103,09",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"4,9066",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,2863",Aufgelaufene Stückzinstage,22,Duration in Jahren,"6,706",Modified Duration,"5,446",Kupon,4.750%,Erster Zinstermin,20.07.2023,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,20.01.2023,Tief,"98,10","97,86","97,86","97,10","93,60","93,60",Hoch,"100,60","101,12","103,09","103,09","104,12","104,12",Entwicklung,0.59%,1.06%,-1.27%,-0.68%,-1.09%,-2.57%,Emittent,European Investment Bank (EIB),Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,20.01.2023,Emissionsvolumen,225.000.000,Umlaufendes Volumen,225.000.000,Emissionswährung,AUD,Depotwährung,AUD,Notierungsaufnahme,19.01.2023,Fälligkeit,20.01.2033,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,https://www.boerse-frankfurt.de/anleihe/au3cb0295764-european-investment-bank-eib-4-75-23-33,
07.02.25 09:21:51,Letzter Preis,"96,77",Veränderung zum Vortag,0.07%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.07 / 0.07%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"96,77",Tagestief/-hoch,"96,77 / 96,77",52-Wochentief/-hoch,"90,85 / 96,77",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,3798",Rendite in % zu Brief,"2,5210",Rendite in % zu Geld,"3,4296",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,1113",Aufgelaufene Stückzinstage,25,Duration in Jahren,"1,917",Modified Duration,"1,798",Kupon,1.625%,Erster Zinstermin,17.01.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,17.01.2022,Tief,"96,21","95,48","92,80","90,85","76,87","71,01",Hoch,"96,77","96,77","96,77","96,77","96,77","97,77",Entwicklung,0.25%,1.35%,4.28%,6.52%,23.97%,-0.52%,Emittent,VGP N.V.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,17.01.2022,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,12.01.2022,Fälligkeit,17.01.2027,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/be6332786449-vgp-n-v-1-625-22-27,
07.02.25 17:00:06,Letzter Preis,"102,53",Veränderung zum Vortag,-0.15%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.15 / -0.15%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Kanadische Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"102,53",Tagestief/-hoch,"102,53 / 102,68",52-Wochentief/-hoch,"99,96 / 102,87",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,8109",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"2,1452",Aufgelaufene Stückzinstage,174,Duration in Jahren,"1,490",Modified Duration,"1,459",Kupon,4.500%,Erster Zinstermin,21.02.2024,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,21.08.2023,Tief,"101,91","101,55","101,55","99,96","98,465","98,465",Hoch,"102,87","102,87","102,87","102,87","102,87","102,87",Entwicklung,0.18%,0.32%,0.49%,1.80%,3.31%,3.31%,Emittent,International Finance Corp.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,10.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,21.08.2023,Emissionsvolumen,1.000.000.000,Umlaufendes Volumen,1.000.000.000,Emissionswährung,CAD,Depotwährung,CAD,Notierungsaufnahme,28.08.2023,Fälligkeit,21.08.2026,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,10.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,,,,https://www.boerse-frankfurt.de/anleihe/ca45950kde79-international-finance-corp-4-5-23-26,
07.02.25 17:28:01,Letzter Preis,"99,32",Veränderung zum Vortag,-0.03%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.03 / -0.03%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Kanadische Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,32",Tagestief/-hoch,"99,32 / 99,87",52-Wochentief/-hoch,"97,006 / 99,92",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"4,3869",Rendite in % zu Brief,"1,4888",Rendite in % zu Geld,"4,3869",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,2564",Aufgelaufene Stückzinstage,36,Duration in Jahren,"0,398",Modified Duration,"0,395",Kupon,2.600%,Erster Zinstermin,06.01.2019,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,06.07.2018,Tief,"99,14","98,84","98,786","97,006","95,373","95,373",Hoch,"99,92","99,92","99,92","99,92","99,92","102,785",Entwicklung,0.12%,-0.15%,0.54%,2.09%,2.31%,-2.94%,Emittent,"Quebec, Provinz",Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,5.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,06.07.2018,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,CAD,Depotwährung,CAD,Notierungsaufnahme,03.07.2018,Fälligkeit,06.07.2025,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,5.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,https://www.boerse-frankfurt.de/anleihe/ca748148rx35-quebec-provinz-2-6-18-25,
07.02.25 17:00:07,Letzter Preis,"94,765",Veränderung zum Vortag,-0.05%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.045 / -0.05%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"94,765",Tagestief/-hoch,"94,74 / 94,81",52-Wochentief/-hoch,"90,42 / 94,92",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,6121",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,1715",Aufgelaufene Stückzinstage,251,Duration in Jahren,"2,309",Modified Duration,"2,175",Kupon,0.250%,Erster Zinstermin,05.06.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,05.06.2020,Tief,"93,95","93,95","92,70","90,42","86,45","85,06",Hoch,"94,82","94,92","94,92","94,92","94,92","98,81",Entwicklung,0.51%,0.66%,1.89%,3.94%,6.45%,-2.80%,Emittent,BASF SE,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,05.06.2020,Emissionsvolumen,1.000.000.000,Umlaufendes Volumen,1.000.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,04.06.2020,Fälligkeit,05.06.2027,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/de000a289dc9-basf-se-0-25-20-27,
07.02.25 17:28:02,Letzter Preis,"85,025",Veränderung zum Vortag,0.06%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.055 / 0.06%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"85,025",Tagestief/-hoch,"85,025 / 85,465",52-Wochentief/-hoch,"75,335 / 85,725",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,2226",Rendite in % zu Brief,"2,9430",Rendite in % zu Geld,"3,2226",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,4237",Aufgelaufene Stückzinstage,310,Duration in Jahren,"6,067",Modified Duration,"4,992",Kupon,0.500%,Erster Zinstermin,07.04.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,07.04.2021,Tief,"83,19","81,12","78,56","75,335","65,60","64,55",Hoch,"85,725","85,725","85,725","85,725","85,725","93,21",Entwicklung,1.44%,4.53%,7.84%,9.02%,18.19%,-7.23%,Emittent,Deutsche Wohnen SE,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,07.04.2021,Emissionsvolumen,500.000.000,Umlaufendes Volumen,325.700.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,31.03.2021,Fälligkeit,07.04.2031,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000a3h25p4-deutsche-wohnen-se-0-5-21-31,
07.02.25 17:28:02,Letzter Preis,"69,69",Veränderung zum Vortag,-0.21%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.15 / -0.21%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"69,69",Tagestief/-hoch,"69,69 / 70,18",52-Wochentief/-hoch,"59,71 / 71,41",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,8557",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,1015",Aufgelaufene Stückzinstage,310,Duration in Jahren,"14,306",Modified Duration,"7,766",Kupon,1.300%,Erster Zinstermin,07.04.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,07.04.2021,Tief,"65,99","65,99","63,79","59,71","53,44","47,47",Hoch,"70,52","71,41","71,41","71,41","71,41","88,65",Entwicklung,2.58%,3.83%,8.62%,14.19%,22.82%,-19.80%,Emittent,Deutsche Wohnen SE,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,07.04.2021,Emissionsvolumen,500.000.000,Umlaufendes Volumen,334.300.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,31.03.2021,Fälligkeit,07.04.2041,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/de000a3h25q2-deutsche-wohnen-se-1-3-21-41,
07.02.25 08:12:43,Letzter Preis,"92,84",Veränderung zum Vortag,0.08%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.07 / 0.08%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"92,84",Tagestief/-hoch,"92,84 / 92,84",52-Wochentief/-hoch,"85,96 / 93,15",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,5295",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"2,0967",Aufgelaufene Stückzinstage,323,Duration in Jahren,"6,614",Modified Duration,"5,167",Kupon,2.375%,Erster Zinstermin,25.03.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,28.03.2022,Tief,"90,22","90,22","89,37","85,96","75,56","75,55",Hoch,"92,84","93,15","93,15","93,15","93,15","101,77",Entwicklung,1.62%,1.93%,3.65%,7.43%,8.29%,-6.85%,Emittent,Vonovia SE,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,28.03.2022,Emissionsvolumen,850.000.000,Umlaufendes Volumen,786.900.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,23.03.2022,Fälligkeit,25.03.2032,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,ODDO BHF SE,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/de000a3mqs72-vonovia-se-2-375-22-32,
07.02.25 17:28:02,Letzter Preis,"99,262",Veränderung zum Vortag,0.04%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.041 / 0.04%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,262",Tagestief/-hoch,"99,262 / 99,77",52-Wochentief/-hoch,"96,295 / 99,77",Handelszeiten,08:00-17:30,Kupon,0.750%,Erster Zinstermin,24.03.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,23.09.2020,Tief,"98,942","98,659","97,99","96,295","90,68","89,51",Hoch,"99,77","99,77","99,77","99,77","99,77","99,77",Entwicklung,0.32%,0.47%,1.22%,2.98%,6.77%,0.16%,Emittent,Commerzbank AG,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,23.09.2020,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,23.09.2020,Fälligkeit,24.03.2026,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Nein,Kleinste handelbare Einheit,100.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/de000cb0hrq9-commerzbank-ag-0-75-20-26,
07.02.25 17:28:02,Letzter Preis,"100,02",Veränderung zum Vortag,0.01%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.015 / 0.01%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"100,02",Tagestief/-hoch,"100,02 / 100,52",52-Wochentief/-hoch,"96,58 / 100,525",Handelszeiten,08:00-17:30,Kupon,3.000%,Erster Zinstermin,14.09.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,14.06.2022,Tief,"99,21","99,21","98,88","96,58","91,28","90,625",Hoch,"100,525","100,525","100,525","100,525","100,525","100,845",Entwicklung,0.55%,0.21%,1.07%,3.01%,4.11%,3.82%,Emittent,Commerzbank AG,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,14.06.2022,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,14.06.2022,Fälligkeit,14.09.2027,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Nein,Kleinste handelbare Einheit,100.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/de000cz45w57-commerzbank-ag-3-22-27,
07.02.25 09:21:51,Letzter Preis,"91,01",Veränderung zum Vortag,-0.02%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.02 / -0.02%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"91,01",Tagestief/-hoch,"91,01 / 91,01",52-Wochentief/-hoch,"83,40 / 91,34",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,0420",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,1401",Aufgelaufene Stückzinstage,205,Duration in Jahren,"3,430",Modified Duration,"3,094",Kupon,0.250%,Erster Zinstermin,21.07.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,21.07.2021,Tief,"90,05","90,05","88,87","83,40","76,54","76,54",Hoch,"91,03","91,34","91,34","91,34","91,34","94,05",Entwicklung,0.47%,0.61%,2.34%,7.18%,8.35%,-2.61%,Emittent,Landesbank Baden-Württemberg,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,21.07.2021,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,15.07.2021,Fälligkeit,21.07.2028,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Nein,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/de000lb2v7c3-landesbank-baden-wuerttemberg-0-25-21-28,
