column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,column_48,column_49,column_50,column_51,column_52,column_53,column_54,column_55,column_56,column_57,column_58,column_59,column_60,column_61,column_62,column_63,column_64,column_65,column_66,column_67,column_68,column_69,column_70,column_71,column_72,column_73,column_74,column_75,column_76,column_77,column_78,column_79,column_80,column_81,column_82,column_83,column_84,column_85,column_86,column_87,column_88,column_89,column_90,column_91,column_92,column_93,column_94,column_95,column_96,column_97,column_98,column_99,column_100,column_101,column_102,column_103,column_104,column_105,column_106,URL,column_107,column_108
24.01.25 17:00:49,Letzter Preis,"98,323",Veränderung zum Vortag,0.04%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.039 / 0.04%,Spread absolut / relativ,0 / 0%,Tagesumsatz in US-Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"98,323",Tagestief/-hoch,"98,306 / 98,325",52-Wochentief/-hoch,"93,96 / 98,325",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"4,3765",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0192",Aufgelaufene Stückzinstage,28,Duration in Jahren,"0,419",Modified Duration,"0,415",Kupon,0.250%,Erster Zinstermin,31.12.2020,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,30.06.2020,Tief,"97,979","97,23","95,79","93,96","89,91","89,02",Hoch,"98,325","98,325","98,325","98,325","98,325","98,325",Entwicklung,0.38%,1.12%,2.58%,4.50%,7.49%,2.08%,Emittent,United States of America,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100,Notierungseinheit,Prozentnotiert,Emissionsdatum,30.06.2020,Emissionsvolumen,53.428.393.400,Umlaufendes Volumen,53.428.393.400,Emissionswährung,USD,Depotwährung,USD,Notierungsaufnahme,26.06.2020,Fälligkeit,30.06.2025,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/us912828zw33-united-states-of-america-0-25-20-25,,
24.01.25 12:14:03,Letzter Preis,"99,86",Veränderung zum Vortag,-0.04%,24.01.25 12:14:03,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.039 / -0.04%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,86",Tagestief/-hoch,"99,86 / 99,86",52-Wochentief/-hoch,"97,90 / 100,04",Handelszeiten,11:00-13:00,Rendite in % zum letzten Preis,"2,6848",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"2,4112",Aufgelaufene Stückzinstage,346,Duration in Jahren,"1,055",Modified Duration,"1,026",Kupon,2.550%,Erster Zinstermin,17.02.2024,Anzahl Zinstermine,Jährlich,Zinslauf ab,17.02.2023,Tief,"99,80","99,66","98,64","97,90","96,08","96,08",Hoch,"100,01","100,04","100,04","100,04","100,04","100,04",Entwicklung,-0.13%,0.06%,1.24%,1.57%,1.17%,1.17%,Emittent,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Branche,Schuldverschreibungen von Sonderinstituten,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,Notierungseinheit,Prozentnotiert,Emissionsdatum,17.02.2023,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,20.02.2023,Fälligkeit,17.02.2026,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,https://www.boerse-frankfurt.de/anleihe/de000dw6c1q8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-55-23-26,,
24.01.25 17:00:14,Letzter Preis,"87,615",Veränderung zum Vortag,-1.31%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-1.16 / -1.31%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"87,615",Tagestief/-hoch,"87,485 / 88,405",52-Wochentief/-hoch,"87,335 / 98,955",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"9,4599",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,1580",Aufgelaufene Stückzinstage,13,Duration in Jahren,"2,800",Modified Duration,"2,427",Kupon,4.375%,Erster Zinstermin,15.01.2021,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,15.10.2020,Tief,"87,335","87,335","87,335","87,335","87,335","79,705",Hoch,"91,415","98,875","98,955","98,955","98,955","103,805",Entwicklung,-3.27%,-11.33%,-8.21%,-9.38%,-3.92%,-15.27%,Emittent,Cheplapharm Arzneimittel GmbH,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,15.10.2020,Emissionsvolumen,575.000.000,Umlaufendes Volumen,575.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,14.10.2020,Fälligkeit,15.01.2028,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/xs2243548273-cheplapharm-arzneimittel-gmbh-4-375-20-28,Fortlaufende Auktion,
24.01.25 17:00:14,Letzter Preis,"99,53",Veränderung zum Vortag,0,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0 / 0%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,53",Tagestief/-hoch,"99,50 / 99,77",52-Wochentief/-hoch,/,Handelszeiten,08:00-17:30,Kupon,3.500%,Erster Zinstermin,31.01.2026,Anzahl Zinstermine,Jährlich,Zinslauf ab,31.01.2025,Tief,Hoch,Entwicklung,Emittent,Hamburg Commercial Bank AG,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,31.01.2025,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,24.01.2025,Fälligkeit,31.01.2030,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/de000hcb0cc8-hamburg-commercial-bank-ag-3-5-25-30,,
24.01.25 17:00:51,Letzter Preis,"99,20",Veränderung zum Vortag,-0.01%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.005 / -0.01%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,20",Tagestief/-hoch,"99,195 / 99,22",52-Wochentief/-hoch,"96,878 / 99,26",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,4898",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,4538",Aufgelaufene Stückzinstage,166,Duration in Jahren,"0,548",Modified Duration,"0,540",Kupon,1.000%,Erster Zinstermin,15.08.2016,Anzahl Zinstermine,Jährlich,Zinslauf ab,17.07.2015,Tief,"99,13","98,805","97,915","96,878","94,818","94,818",Hoch,"99,26","99,26","99,26","99,26","99,26","105,55",Entwicklung,0.01%,0.32%,1.29%,2.02%,2.75%,-5.98%,Emittent,"Deutschland, Bundesrepublik",Branche,Bundesanleihen,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,0,Notierungseinheit,Prozentnotiert,Emissionsdatum,17.07.2015,Emissionsvolumen,30.500.000.000,Umlaufendes Volumen,30.500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,15.07.2015,Fälligkeit,15.08.2025,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,0,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de0001102382-deutschland-bundesrepublik-1-15-25,,
24.01.25 17:25:01,Letzter Preis,"100,00",Veränderung zum Vortag,-0.05%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.05 / -0.05%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"100,00",Tagestief/-hoch,"99,95 / 100,20",52-Wochentief/-hoch,"99,00 / 100,84",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,9068",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"2,1917",Aufgelaufene Stückzinstage,203,Duration in Jahren,"0,454",Modified Duration,"0,446",Kupon,3.950%,Erster Zinstermin,09.07.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,09.04.2020,Tief,"99,80","99,05","99,00","99,00","94,85","92,18",Hoch,"100,45","100,45","100,65","100,84","100,85","106,46",Entwicklung,0.01%,-0.05%,0.10%,0.15%,3.03%,-5.70%,Emittent,Grenke Finance PLC,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,09.04.2020,Emissionsvolumen,449.250.000,Umlaufendes Volumen,353.076.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,07.04.2020,Fälligkeit,09.07.2025,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/xs2155486942-grenke-finance-plc-3-95-20-25,Fortlaufende Auktion,
24.01.25 17:00:50,Letzter Preis,"99,479",Veränderung zum Vortag,-0.06%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.061 / -0.06%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,479",Tagestief/-hoch,"99,447 / 99,564",52-Wochentief/-hoch,"98,935 / 100,20",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,2843",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,5250",Aufgelaufene Stückzinstage,96,Duration in Jahren,"1,853",Modified Duration,"1,777",Kupon,2.000%,Erster Zinstermin,10.12.2025,Anzahl Zinstermine,Jährlich,Zinslauf ab,24.10.2024,Tief,"99,415","98,935","98,935","98,935","98,935","98,935",Hoch,"99,938","100,20","100,20","100,20","100,20","100,20",Entwicklung,-0.45%,-0.42%,-0.20%,-0.20%,-0.20%,-0.20%,Emittent,"Deutschland, Bundesrepublik",Branche,Bundesanleihen,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,0,Notierungseinheit,Prozentnotiert,Emissionsdatum,24.10.2024,Emissionsvolumen,19.000.000.000,Umlaufendes Volumen,19.000.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,22.10.2024,Fälligkeit,10.12.2026,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,0,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000bu22072-deutschland-bundesrepublik-2-24-26,,
24.01.25 17:00:50,Letzter Preis,"100,186",Veränderung zum Vortag,-0.03%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.034 / -0.03%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"100,186",Tagestief/-hoch,"100,174 / 100,23",52-Wochentief/-hoch,"98,79 / 100,614",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,3285",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"2,4732",Aufgelaufene Stückzinstage,362,Duration in Jahren,"1,137",Modified Duration,"1,108",Kupon,2.500%,Erster Zinstermin,19.03.2025,Anzahl Zinstermine,Jährlich,Zinslauf ab,01.02.2024,Tief,"100,165","100,145","99,47","98,79","98,79","98,79",Hoch,"100,458","100,614","100,614","100,614","100,614","100,614",Entwicklung,-0.28%,-0.23%,0.66%,0.26%,0.26%,0.26%,Emittent,"Deutschland, Bundesrepublik",Branche,Bundesanleihen,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,0,Notierungseinheit,Prozentnotiert,Emissionsdatum,01.02.2024,Emissionsvolumen,19.000.000.000,Umlaufendes Volumen,19.000.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,30.01.2024,Fälligkeit,19.03.2026,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,0,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000bu22049-deutschland-bundesrepublik-2-5-24-26,,
24.01.25 17:27:01,Letzter Preis,"100,445",Veränderung zum Vortag,-0.26%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.26 / -0.26%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"100,445",Tagestief/-hoch,"100,365 / 100,779",52-Wochentief/-hoch,"99,71 / 104,952",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,5457",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,4710",Aufgelaufene Stückzinstage,207,Duration in Jahren,"8,588",Modified Duration,"6,756",Kupon,2.600%,Erster Zinstermin,15.08.2025,Anzahl Zinstermine,Jährlich,Zinslauf ab,05.07.2024,Tief,"99,723","99,723","99,723","99,71","99,71","99,71",Hoch,"102,428","104,92","104,952","104,952","104,952","104,952",Entwicklung,-1.84%,-2.48%,-0.93%,0.21%,0.21%,0.21%,Emittent,"Deutschland, Bundesrepublik",Branche,Bundesanleihen,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,0,Notierungseinheit,Prozentnotiert,Emissionsdatum,05.07.2024,Emissionsvolumen,35.000.000.000,Umlaufendes Volumen,35.000.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,03.07.2024,Fälligkeit,15.08.2034,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,0,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000bu2z031-deutschland-bundesrepublik-2-6-24-34,,
24.01.25 17:25:00,Letzter Preis,"97,716",Veränderung zum Vortag,-0.07%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.069 / -0.07%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"97,716",Tagestief/-hoch,"97,716 / 98,20",52-Wochentief/-hoch,"94,72 / 98,20",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,1518",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,9018",Aufgelaufene Stückzinstage,330,Duration in Jahren,"1,096",Modified Duration,"1,059",Kupon,1.000%,Erster Zinstermin,04.03.2020,Anzahl Zinstermine,Jährlich,Zinslauf ab,04.03.2019,Tief,"97,596","97,563","96,565","94,72","90,905","89,975",Hoch,"98,20","98,20","98,20","98,20","98,20","102,435",Entwicklung,0.09%,-0.21%,1.14%,2.83%,5.13%,-4.57%,Emittent,Commerzbank AG,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,04.03.2019,Emissionsvolumen,1.250.000.000,Umlaufendes Volumen,1.250.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,04.03.2019,Fälligkeit,04.03.2026,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000cz40ns9-commerzbank-ag-1-19-26,,
24.01.25 17:25:04,Letzter Preis,"95,15",Veränderung zum Vortag,-0.11%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.105 / -0.11%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"95,15",Tagestief/-hoch,"95,15 / 95,25",52-Wochentief/-hoch,"92,165 / 95,98",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,3988",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,1410",Aufgelaufene Stückzinstage,258,Duration in Jahren,"2,290",Modified Duration,"2,169",Kupon,0.200%,Erster Zinstermin,15.05.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,16.04.2020,Tief,"95,15","94,78","93,275","92,165","87,965","87,965",Hoch,"95,76","95,98","95,98","95,98","95,98","101,93",Entwicklung,-0.51%,-0.20%,1.88%,2.55%,4.88%,-6.65%,Emittent,"Irland, Republik",Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,0,Notierungseinheit,Prozentnotiert,Emissionsdatum,16.04.2020,Emissionsvolumen,7.750.500.000,Umlaufendes Volumen,7.750.500.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,15.04.2020,Fälligkeit,15.05.2027,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,0,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/ie00bkfvc568-irland-republik-0-2-20-27,,
24.01.25 08:51:45,Letzter Preis,"106,67",Veränderung zum Vortag,1.76%,24.01.25 17:29:47,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,1.85 / 1.76%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"106,67",Tagestief/-hoch,"106,67 / 106,67",52-Wochentief/-hoch,"104,76 / 110,38",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"4,9783",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"2,2278",Aufgelaufene Stückzinstage,123,Duration in Jahren,"4,189",Modified Duration,"3,340",Kupon,6.625%,Erster Zinstermin,27.09.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,27.09.2022,Tief,"104,76","104,76","104,76","104,76","100,00","93,21",Hoch,"107,25","108,41","110,38","110,38","110,38","110,38",Entwicklung,0.19%,-1.28%,0.03%,1.48%,4.40%,8.13%,Emittent,"Rumänien, Republik",Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,27.09.2022,Emissionsvolumen,2.870.006.000,Umlaufendes Volumen,2.870.006.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,22.09.2022,Fälligkeit,27.09.2029,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/xs2538441598-rumaenien-republik-6-625-22-29,,
24.01.25 17:07:02,Letzter Preis,"103,13",Veränderung zum Vortag,0.15%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.15 / 0.15%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"103,13",Tagestief/-hoch,"102,72 / 103,33",52-Wochentief/-hoch,"99,20 / 106,21",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,7531",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"2,6717",Aufgelaufene Stückzinstage,230,Duration in Jahren,"6,504",Modified Duration,"4,958",Kupon,4.250%,Erster Zinstermin,11.06.2025,Anzahl Zinstermine,Jährlich,Zinslauf ab,12.06.2024,Tief,"102,14","102,14","101,58","99,20","99,20","99,20",Hoch,"104,63","106,21","106,21","106,21","106,21","106,21",Entwicklung,-1.61%,-0.93%,0.73%,3.69%,3.69%,3.69%,Emittent,Fraport AG Frankfurt Airport Services Worldwide,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,12.06.2024,Emissionsvolumen,650.000.000,Umlaufendes Volumen,650.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,07.06.2024,Fälligkeit,11.06.2032,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/xs2832873355-fraport-ag-frankfurt-airport-services-worldwide-4-25-24-32,Fortlaufende Auktion,
24.01.25 16:38:42,Letzter Preis,"101,53",Veränderung zum Vortag,0.37%,24.01.25 17:29:46,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.37 / 0.37%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"101,53",Tagestief/-hoch,"101,13 / 101,53",52-Wochentief/-hoch,"99,49 / 102,39",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,7989",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"2,4488",Aufgelaufene Stückzinstage,256,Duration in Jahren,"2,253",Modified Duration,"2,114",Kupon,3.500%,Erster Zinstermin,17.05.2024,Anzahl Zinstermine,Jährlich,Zinslauf ab,17.05.2023,Tief,"101,02","101,02","100,39","99,49","97,97","97,97",Hoch,"101,58","102,39","102,39","102,39","102,39","102,39",Entwicklung,-0.05%,-0.20%,1.14%,0.94%,2.36%,2.36%,Emittent,Honeywell International Inc.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,17.05.2023,Emissionsvolumen,650.000.000,Umlaufendes Volumen,650.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,18.05.2023,Fälligkeit,17.05.2027,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/xs2624938655-honeywell-international-inc-3-5-23-27,Fortlaufende Auktion,
24.01.25 08:00:40,Letzter Preis,"97,598",Veränderung zum Vortag,0.00%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.002 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"97,598",Tagestief/-hoch,"97,598 / 97,598",52-Wochentief/-hoch,"93,50 / 97,627",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,8316",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0110",Aufgelaufene Stückzinstage,16,Duration in Jahren,"0,956",Modified Duration,"0,931",Kupon,0.250%,Erster Zinstermin,12.01.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,12.01.2021,Tief,"97,196","96,739","95,33","93,50","89,185","87,43",Hoch,"97,627","97,627","97,627","97,627","97,627","99,095",Entwicklung,0.44%,0.88%,2.38%,4.04%,8.05%,-1.48%,Emittent,Volkswagen Leasing GmbH,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,12.01.2021,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,06.01.2021,Fälligkeit,12.01.2026,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ODDO BHF SE,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/xs2282094494-volkswagen-leasing-gmbh-0-25-21-26,,
