"Name","Clean_Company_Maturity","WKN","URL","ISIN","Company","Kupon_Maturity","Coupon","Maturity_Start","Maturity_End","is_green","last_price","DateTime","Volume.in.Euro","X.....","Currency","YTM","modified_duration","Kupon","Emittent","Branche","Fälligkeit","Schuldnerkündigungsart","Sonderkündigung","Nachrangig","Kleinste.handelbare.Einheit","Spezialist","Handelsmodell","Emissionsdatum","Emissionsvolumen","Umlaufendes.Volumen","Emissionswährung","Depotwährung","Notierungsaufnahme","Emission_year_2020.0","Emission_year_2021.0","Emission_year_2022.0","Emission_year_2023.0","Emission_year_2024.0","Emission_year_2025.0","Date","fälligkeit_datum","emission_datum","days_to_maturity","maturity_years"
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,02% 23/27","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 02 23 27","DW6C4S","https://www.boerse-frankfurt.de/anleihe/de000dw6c4s8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-02-23-27","de000dw6c4s8","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 02 23 27",3.02,23,27,0,100.27,NA,0,"0,00","Euro",2.9,0.002045,"30.2","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","17,05,2027","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","17/05/2023",2.5e+07,2.5e+07,"EUR","EUR","18,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"15/01/2025","17/05/2027","17/05/2023",852,2.33424657534247
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,02% 23/27","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 02 23 27","DW6C4S","https://www.boerse-frankfurt.de/anleihe/de000dw6c4s8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-02-23-27","de000dw6c4s8","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 02 23 27",3.02,23,27,0,100.38,NA,0,"0,11","Euro",2.85,0.002045,"30.2","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","17,05,2027","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","17/05/2023",2.5e+07,2.5e+07,"EUR","EUR","18,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"16/01/2025","17/05/2027","17/05/2023",851,2.33150684931507
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,02% 23/27","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 02 23 27","DW6C4S","https://www.boerse-frankfurt.de/anleihe/de000dw6c4s8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-02-23-27","de000dw6c4s8","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 02 23 27",3.02,23,27,0,100.7,NA,0,"-0,12","Euro",2.72,0.002045,"30.2","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","17,05,2027","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","17/05/2023",2.5e+07,2.5e+07,"EUR","EUR","18,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"27/12/2024","17/05/2027","17/05/2023",871,2.38630136986301
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,02% 23/27","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 02 23 27","DW6C4S","https://www.boerse-frankfurt.de/anleihe/de000dw6c4s8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-02-23-27","de000dw6c4s8","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 02 23 27",3.02,23,27,0,100.75,NA,0,"0,05","Euro",2.69,0.002045,"30.2","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","17,05,2027","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","17/05/2023",2.5e+07,2.5e+07,"EUR","EUR","18,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"30/12/2024","17/05/2027","17/05/2023",868,2.37808219178082
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/26","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 26","DW6C4W","https://www.boerse-frankfurt.de/anleihe/de000dw6c4w0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26","de000dw6c4w0","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","2 75 23 26",2.75,23,26,0,100.23,NA,0,"-0,01","Euro",2.58,0.001202,"27.5","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","01,06,2026","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","01/06/2023",5e+08,5e+08,"EUR","EUR","02,06,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"02/01/2025","01/06/2026","01/06/2023",515,1.41095890410959
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/26","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 26","DW6C4W","https://www.boerse-frankfurt.de/anleihe/de000dw6c4w0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26","de000dw6c4w0","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","2 75 23 26",2.75,23,26,0,100.14,NA,0,"-0,09","Euro",2.65,0.001202,"27.5","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","01,06,2026","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","01/06/2023",5e+08,5e+08,"EUR","EUR","02,06,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"03/01/2025","01/06/2026","01/06/2023",514,1.40821917808219
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/26","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 26","DW6C4W","https://www.boerse-frankfurt.de/anleihe/de000dw6c4w0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26","de000dw6c4w0","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","2 75 23 26",2.75,23,26,0,100.06,NA,0,"-0,08","Euro",2.71,0.001202,"27.5","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","01,06,2026","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","01/06/2023",5e+08,5e+08,"EUR","EUR","02,06,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"06/01/2025","01/06/2026","01/06/2023",511,1.4
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/26","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 26","DW6C4W","https://www.boerse-frankfurt.de/anleihe/de000dw6c4w0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26","de000dw6c4w0","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","2 75 23 26",2.75,23,26,0,100.04,NA,0,"-0,02","Euro",2.72,0.001202,"27.5","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","01,06,2026","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","01/06/2023",5e+08,5e+08,"EUR","EUR","02,06,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"07/01/2025","01/06/2026","01/06/2023",510,1.3972602739726
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/26","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 26","DW6C4W","https://www.boerse-frankfurt.de/anleihe/de000dw6c4w0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26","de000dw6c4w0","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","2 75 23 26",2.75,23,26,0,100.04,NA,0,"0,00","Euro",2.72,0.001202,"27.5","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","01,06,2026","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","01/06/2023",5e+08,5e+08,"EUR","EUR","02,06,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"08/01/2025","01/06/2026","01/06/2023",509,1.39452054794521
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/26","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 26","DW6C4W","https://www.boerse-frankfurt.de/anleihe/de000dw6c4w0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26","de000dw6c4w0","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","2 75 23 26",2.75,23,26,0,100.02,NA,0,"-0,02","Euro",2.74,0.001202,"27.5","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","01,06,2026","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","01/06/2023",5e+08,5e+08,"EUR","EUR","02,06,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"09/01/2025","01/06/2026","01/06/2023",508,1.39178082191781
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/26","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 26","DW6C4W","https://www.boerse-frankfurt.de/anleihe/de000dw6c4w0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26","de000dw6c4w0","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","2 75 23 26",2.75,23,26,0,99.99,NA,0,"-0,03","Euro",2.76,0.001202,"27.5","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","01,06,2026","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","01/06/2023",5e+08,5e+08,"EUR","EUR","02,06,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"10/01/2025","01/06/2026","01/06/2023",507,1.38904109589041
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/26","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 26","DW6C4W","https://www.boerse-frankfurt.de/anleihe/de000dw6c4w0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26","de000dw6c4w0","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","2 75 23 26",2.75,23,26,0,99.95,NA,19.99,"-0,04","Euro",2.79,0.001202,"27.5","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","01,06,2026","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","01/06/2023",5e+08,5e+08,"EUR","EUR","02,06,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"13/01/2025","01/06/2026","01/06/2023",504,1.38082191780822
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/26","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 26","DW6C4W","https://www.boerse-frankfurt.de/anleihe/de000dw6c4w0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26","de000dw6c4w0","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","2 75 23 26",2.75,23,26,0,99.96,NA,0,"0,01","Euro",2.78,0.001202,"27.5","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","01,06,2026","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","01/06/2023",5e+08,5e+08,"EUR","EUR","02,06,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"14/01/2025","01/06/2026","01/06/2023",503,1.37808219178082
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/26","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 26","DW6C4W","https://www.boerse-frankfurt.de/anleihe/de000dw6c4w0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26","de000dw6c4w0","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","2 75 23 26",2.75,23,26,0,99.96,NA,0,"0,00","Euro",2.78,0.001202,"27.5","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","01,06,2026","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","01/06/2023",5e+08,5e+08,"EUR","EUR","02,06,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"15/01/2025","01/06/2026","01/06/2023",502,1.37534246575342
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/26","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 26","DW6C4W","https://www.boerse-frankfurt.de/anleihe/de000dw6c4w0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26","de000dw6c4w0","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","2 75 23 26",2.75,23,26,0,100.01,NA,0,"0,05","Euro",2.74,0.001202,"27.5","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","01,06,2026","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","01/06/2023",5e+08,5e+08,"EUR","EUR","02,06,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"16/01/2025","01/06/2026","01/06/2023",501,1.37260273972603
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/26","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 26","DW6C4W","https://www.boerse-frankfurt.de/anleihe/de000dw6c4w0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26","de000dw6c4w0","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","2 75 23 26",2.75,23,26,0,100.19,NA,0,"-0,03","Euro",2.61,0.001202,"27.5","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","01,06,2026","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","01/06/2023",5e+08,5e+08,"EUR","EUR","02,06,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"27/12/2024","01/06/2026","01/06/2023",521,1.42739726027397
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 2,75% 23/26","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 2 75 23 26","DW6C4W","https://www.boerse-frankfurt.de/anleihe/de000dw6c4w0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-75-23-26","de000dw6c4w0","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","2 75 23 26",2.75,23,26,0,100.24,NA,1.002,"0,05","Euro",2.58,0.001202,"27.5","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","01,06,2026","","","",1000,"ICF BANK AG WERTPAPIERHANDELSBANK","Fortlaufende Auktion","01/06/2023",5e+08,5e+08,"EUR","EUR","02,06,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"30/12/2024","01/06/2026","01/06/2023",518,1.41917808219178
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,248% 23/30","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 248 23 30","DW6C4Y","https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30","de000dw6c4y6","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 248 23 30",3.248,23,30,0,99.83,NA,0,"0,06","Euro",3.28,0.004277,"32.48","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","30,05,2030","","","",100000,"BAADER BANK AG","Fortlaufende Auktion","30/05/2023",5e+07,5e+07,"EUR","EUR","31,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"02/01/2025","30/05/2030","30/05/2023",1974,5.40821917808219
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,248% 23/30","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 248 23 30","DW6C4Y","https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30","de000dw6c4y6","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 248 23 30",3.248,23,30,0,99.84,NA,0,"0,01","Euro",3.28,0.004277,"32.48","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","30,05,2030","","","",100000,"BAADER BANK AG","Fortlaufende Auktion","30/05/2023",5e+07,5e+07,"EUR","EUR","31,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"03/01/2025","30/05/2030","30/05/2023",1973,5.40547945205479
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,248% 23/30","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 248 23 30","DW6C4Y","https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30","de000dw6c4y6","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 248 23 30",3.248,23,30,0,99.73,NA,0,"-0,11","Euro",3.3,0.004277,"32.48","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","30,05,2030","","","",100000,"BAADER BANK AG","Fortlaufende Auktion","30/05/2023",5e+07,5e+07,"EUR","EUR","31,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"06/01/2025","30/05/2030","30/05/2023",1970,5.3972602739726
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,248% 23/30","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 248 23 30","DW6C4Y","https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30","de000dw6c4y6","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 248 23 30",3.248,23,30,0,99.67,NA,0,"-0,06","Euro",3.31,0.004277,"32.48","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","30,05,2030","","","",100000,"BAADER BANK AG","Fortlaufende Auktion","30/05/2023",5e+07,5e+07,"EUR","EUR","31,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"07/01/2025","30/05/2030","30/05/2023",1969,5.39452054794521
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,248% 23/30","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 248 23 30","DW6C4Y","https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30","de000dw6c4y6","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 248 23 30",3.248,23,30,0,99.82,NA,0,"0,15","Euro",3.28,0.004277,"32.48","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","30,05,2030","","","",100000,"BAADER BANK AG","Fortlaufende Auktion","30/05/2023",5e+07,5e+07,"EUR","EUR","31,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"08/01/2025","30/05/2030","30/05/2023",1968,5.39178082191781
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,248% 23/30","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 248 23 30","DW6C4Y","https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30","de000dw6c4y6","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 248 23 30",3.248,23,30,0,99.93,NA,0,"0,11","Euro",3.26,0.004277,"32.48","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","30,05,2030","","","",100000,"BAADER BANK AG","Fortlaufende Auktion","30/05/2023",5e+07,5e+07,"EUR","EUR","31,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"09/01/2025","30/05/2030","30/05/2023",1967,5.38904109589041
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,248% 23/30","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 248 23 30","DW6C4Y","https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30","de000dw6c4y6","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 248 23 30",3.248,23,30,0,99.86,NA,0,"-0,07","Euro",3.28,0.004277,"32.48","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","30,05,2030","","","",100000,"BAADER BANK AG","Fortlaufende Auktion","30/05/2023",5e+07,5e+07,"EUR","EUR","31,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"10/01/2025","30/05/2030","30/05/2023",1966,5.38630136986301
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,248% 23/30","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 248 23 30","DW6C4Y","https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30","de000dw6c4y6","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 248 23 30",3.248,23,30,0,99.79,NA,0,"-0,07","Euro",3.29,0.004277,"32.48","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","30,05,2030","","","",100000,"BAADER BANK AG","Fortlaufende Auktion","30/05/2023",5e+07,5e+07,"EUR","EUR","31,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"13/01/2025","30/05/2030","30/05/2023",1963,5.37808219178082
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,248% 23/30","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 248 23 30","DW6C4Y","https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30","de000dw6c4y6","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 248 23 30",3.248,23,30,0,99.74,NA,0,"-0,05","Euro",3.3,0.004277,"32.48","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","30,05,2030","","","",100000,"BAADER BANK AG","Fortlaufende Auktion","30/05/2023",5e+07,5e+07,"EUR","EUR","31,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"14/01/2025","30/05/2030","30/05/2023",1962,5.37534246575343
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,248% 23/30","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 248 23 30","DW6C4Y","https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30","de000dw6c4y6","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 248 23 30",3.248,23,30,0,99.8,NA,0,"0,06","Euro",3.29,0.004277,"32.48","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","30,05,2030","","","",100000,"BAADER BANK AG","Fortlaufende Auktion","30/05/2023",5e+07,5e+07,"EUR","EUR","31,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"15/01/2025","30/05/2030","30/05/2023",1961,5.37260273972603
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,248% 23/30","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 248 23 30","DW6C4Y","https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30","de000dw6c4y6","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 248 23 30",3.248,23,30,0,99.77,NA,0,"-0,03","Euro",3.29,0.004277,"32.48","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","30,05,2030","","","",100000,"BAADER BANK AG","Fortlaufende Auktion","30/05/2023",5e+07,5e+07,"EUR","EUR","31,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"16/01/2025","30/05/2030","30/05/2023",1960,5.36986301369863
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,248% 23/30","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 248 23 30","DW6C4Y","https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30","de000dw6c4y6","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 248 23 30",3.248,23,30,0,99.67,NA,0,"-0,03","Euro",3.31,0.004277,"32.48","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","30,05,2030","","","",100000,"BAADER BANK AG","Fortlaufende Auktion","30/05/2023",5e+07,5e+07,"EUR","EUR","31,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"27/12/2024","30/05/2030","30/05/2023",1980,5.42465753424658
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,248% 23/30","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 248 23 30","DW6C4Y","https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30","de000dw6c4y6","dz bank ag deutsche zentral genossenschaftsbank frankfurt am main","3 248 23 30",3.248,23,30,0,99.77,NA,0,"0,10","Euro",3.29,0.004277,"32.48","DZ BANK AG Deutsche Zentral-Genossenschaftsbank","Schuldverschreibungen von Sonderinstituten","30,05,2030","","","",100000,"BAADER BANK AG","Fortlaufende Auktion","30/05/2023",5e+07,5e+07,"EUR","EUR","31,05,2023",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"30/12/2024","30/05/2030","30/05/2023",1977,5.41643835616438
