Name,Clean_Company_Maturity,WKN,URL,ISIN,Company + Kupon and Maturity,Company,Kupon_Maturity,Coupon,Maturity_Start,Maturity_End,is_green,Last Price,DateTime,Volume in Euro,+/- %,Currency,YTM
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.89,2025-01-07T13:47:00Z,0,"0,04",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.89,2025-01-07T17:17:00Z,0,"0,04",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.85,2025-01-08T08:54:00Z,0,"0,51",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.83,2025-01-08T13:47:00Z,0,"0,49",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.89,2025-01-08T17:17:00Z,0,"0,56",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.83,2025-01-09T08:40:00Z,0,"-0,07",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.82,2025-01-09T11:51:00Z,0,"-0,07",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.83,2025-01-09T17:17:00Z,0,"-0,06",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.82,2025-01-10T09:04:00Z,0,"0,53",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.78,2025-01-10T13:03:00Z,0,"0,48",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.79,2025-01-10T13:47:00Z,0,"0,49",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.62,2025-01-13T08:42:00Z,0,"0,40",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.7,2025-01-13T13:47:00Z,0,"0,48",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.7,2025-01-13T17:19:00Z,0,"0,48",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.64,2025-01-14T08:36:00Z,0,"-0,07",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.75,2025-01-14T09:27:00Z,0,"0,05",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.7,2025-01-14T13:47:00Z,0,"0,00",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.67,2025-01-14T17:17:00Z,0,"-0,03",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.65,2025-01-15T08:40:00Z,0,"-0,03",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.72,2025-01-15T13:47:00Z,0,"0,05",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.85,2025-01-15T16:11:00Z,0,"0,19",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.84,2025-01-15T17:17:00Z,0,"0,18",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.78,2025-01-16T08:40:00Z,0,"-0,07",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.86,2025-01-16T13:47:00Z,0,"0,02",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.91,2025-01-17T08:40:00Z,0,"-0,02",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.97,2025-01-17T13:47:00Z,0,"0,05",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.92,2025-01-20T08:40:00Z,0,"-0,06",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.94,2025-01-21T08:40:00Z,0,"-0,04",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94,2025-01-21T17:17:00Z,0,"0,02",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.92,2025-01-24T08:40:00Z,0,"-0,06",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.99,2025-01-27T10:19:00Z,0,"0,65",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.99,2025-01-27T13:47:00Z,0,"0,65",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.93,2025-01-27T17:17:00Z,0,"0,59",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.05,2024-12-27T17:08:00Z,0,"-0,01",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.04,2024-12-27T17:17:00Z,0,"-0,02",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.96,2025-01-29T13:47:00Z,0,"0,06",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.89,2025-01-30T08:40:00Z,0,"0,50",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.97,2025-01-30T09:10:00Z,0,"0,59",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.05,2025-01-30T13:47:00Z,0,"0,67",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.11,2025-01-30T16:24:00Z,0,"0,74",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.01,2024-12-30T08:59:00Z,0,"-0,03",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.07,2024-12-30T11:06:00Z,0,"0,03",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.08,2024-12-30T13:58:00Z,0,"0,04",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.06,2025-01-31T08:48:00Z,0,"-0,03",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.24,2025-01-31T13:47:00Z,0,"0,17",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.48,2025-01-02T09:01:00Z,0,"0,15",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.49,2025-01-03T09:17:00Z,0,"0,01",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.89,2025-02-03T10:01:00Z,0,"0,27",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.92,2025-02-04T09:04:00Z,0,"0,03",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.56,2025-01-06T09:53:00Z,0,"0,07",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.45,2025-01-07T09:28:00Z,0,"-0,11",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.42,2025-01-08T09:22:00Z,0,"-0,03",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.4,2025-01-09T09:37:00Z,0,"-0,02",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.31,2025-01-10T10:14:00Z,0,"-0,09",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.19,2025-01-13T09:23:00Z,0,"-0,12",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.2,2025-01-14T09:27:00Z,0,"0,01",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.17,2025-01-15T09:41:00Z,0,"-0,03",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.24,2025-01-16T09:26:00Z,0,"0,07",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.41,2025-01-17T09:07:00Z,0,"0,17",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.45,2025-01-21T09:21:00Z,0,"0,14",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.48,2025-01-24T09:08:00Z,0,"0,01",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.39,2025-01-27T09:44:00Z,0,"-0,09",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.74,2024-12-27T09:25:00Z,0,"-0,02",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.48,2025-01-29T09:46:00Z,0,"0,05",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.45,2025-01-30T09:22:00Z,0,"-0,03",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.33,2024-12-30T09:08:00Z,0,"-0,42",Euro,-
"Merlin Properties SOCIMI S.A. 2,375% 20/27",merlin properties socimi s a 2 375 20 27,A28ZT1,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,xs2201946634,#NAME?,merlin properties socimi s a,2 375 20 27,2.375,20,27,1,98.62,2025-01-31T09:11:00Z,0,"0,17",Euro,-
"Volkswagen Leasing GmbH 0,25% 21/26",volkswagen leasing gmbh 0 25 21 26,A2GSF1,https://www.boerse-frankfurt.de/anleihe/xs2282094494-volkswagen-leasing-gmbh-0-25-21-26,xs2282094494,volkswagen-leasing-gmbh-0-25-21-26,volkswagen leasing gmbh,0 25 21 26,0.25,21,26,0,97.52,2025-01-03T13:55:00Z,11.703,"0,16",Euro,"2,77%"
